2.670,1.851
-0.004,-0.610
5.537,2.651
3.988,1.008
7.510,-0.784
4.372,-1.803
5.796,-6.911
3.109,-0.829
1.260,-3.990
-0.210,-2.533
4.951,2.963
6.121,-1.831
-0.319,-0.414
3.681,2.140
2.376,-1.926
3.773,-0.397
5.819,-0.740
2.593,0.882
7.363,0.100
4.189,-3.570
0.175,-0.742
0.205,-1.773
4.952,-0.959
-0.306,-1.016
4.716,-2.527
3.548,1.269
2.296,1.683
-0.068,0.463
4.085,1.976
3.823,-1.341
0.752,-0.411
1.930,1.342
-0.264,-0.603
5.508,3.084
-0.578,-1.128
0.693,-2.126
4.036,2.510
1.547,-0.240
6.886,-0.687
3.840,0.324
3.351,1.870
-0.454,-2.137
2.143,-0.551
3.572,0.561
4.449,-0.475
6.643,-1.624
2.504,-1.304
1.561,-4.419
4.665,-2.151
2.875,-1.495
4.663,1.930
2.154,-1.535
3.043,0.549
1.223,-1.198
1.874,-3.025
0.698,-1.035
2.285,0.004
4.437,-1.915
1.522,-2.986
3.311,-4.451
3.416,-4.786
-0.027,-3.412
0.177,0.388
4.154,-2.158
0.656,-1.594
5.011,-0.229
1.088,0.800
1.068,-1.095
1.023,-2.142
7.043,-2.560
2.890,0.360
0.433,-1.893
4.587,-1.777
3.331,-0.754
2.139,-1.508
0.846,0.896
2.765,0.772
2.280,-2.124
-0.356,-0.725
4.776,1.099
1.538,0.551
4.103,-0.445
5.048,-1.177
-0.377,-2.203
0.245,-1.961
0.582,0.248
1.812,-4.324
4.800,0.662
0.268,-3.642
1.390,-4.054
1.333,-1.054
0.108,-1.541
7.670,-1.071
3.136,-5.423
0.653,-2.155
5.023,1.859
1.104,-0.374
4.646,0.879
3.883,2.165
2.511,-3.628
0.552,-3.339
2.033,1.393
6.164,1.208
3.242,0.239
2.532,-4.251
3.510,-0.408
6.664,-0.503
5.974,0.262
0.264,-4.999
0.746,-2.575
3.645,-4.248
1.925,-5.697
1.265,-6.212
3.465,-6.732
2.324,0.103
2.194,-1.197
6.854,0.292
5.537,-3.220
5.158,1.183
2.010,-0.279
5.466,-0.346
0.038,-2.566
1.716,-1.021
2.342,1.654
5.184,2.475
2.071,1.237
2.362,1.549
2.203,-0.271
7.845,1.897
0.280,-0.801
1.768,0.013
3.272,-3.065
3.266,-1.810
0.123,-2.406
6.264,-9.441
2.184,0.123
-0.631,-0.360
4.169,0.690
3.373,0.172
4.207,-3.449
2.950,-1.940
2.870,-3.156
2.830,-1.870
4.759,1.350
2.631,-2.770
2.233,-3.500
4.874,0.283
1.214,-3.487
2.250,0.073
7.339,-0.704
2.927,-0.820
2.735,-4.276
0.864,0.226
1.384,0.959
0.792,0.635
0.846,0.146
1.419,0.410
1.488,-0.507
-0.434,-0.039
1.096,0.547
0.651,-0.029
1.715,-0.222
1.673,-0.223
0.855,-0.110
0.971,0.059
1.718,-0.065
0.394,0.048
1.288,0.008
1.975,0.168
1.418,-0.849
0.902,-0.111
0.777,-0.033
0.851,0.733
-0.067,0.128
0.745,-0.484
2.465,0.794
1.570,-0.513
1.475,0.013
0.381,-0.481
2.066,-0.056
1.115,0.314
0.948,-0.506
0.150,0.184
1.828,0.535
0.691,-0.066
1.499,-0.481
0.933,0.634
0.587,-0.002
0.433,-0.480
0.851,-0.901
1.195,0.206
1.064,0.602
0.885,-0.707
2.068,-0.579
0.766,0.193
0.935,-0.087
0.765,0.520
0.519,-0.581
-0.103,0.012
-0.148,-0.134
1.003,0.695
0.232,-0.744
1.426,-0.558
0.483,0.823
0.908,-0.181
1.497,-0.110
1.151,-0.008
0.318,0.208
0.466,0.116
0.935,0.397
1.034,0.404
1.346,-0.468
0.386,0.260
